ACOSTA de AHUMADA, María Julia,Frente para la Victoria - PJ,Catamarca,AFIRMATIVO
AGOSTO, Walter,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
AGUIRRE de SORIA, Hilda,Frente para la Victoria - PJ,La Rioja,AFIRMATIVO
ALBARRACIN, Jorge Luis,De la Concertación,Mendoza,AFIRMATIVO
ALFARO, Germán Enrique,No Integra Bloque,Tucumán,AFIRMATIVO
ALVARO, Hector Jorge,De la Concertación,Mendoza,AFIRMATIVO
ARBO, José Ameguino,Partido Liberal de Corrientes,Corrientes,AFIRMATIVO
ARGÜELLO, Octavio,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
ARRIAGA, Julio Esteban,Frente para la Victoria - PJ,Rio Negro,AFIRMATIVO
BALADRON, Manuel Justo,Frente para la Victoria - PJ,La Pampa,AFIRMATIVO
BASTEIRO, Sergio Ariel,No Integra Bloque,Buenos Aires,AFIRMATIVO
BEDANO, Nora,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
BERNAZZA, Claudia Alicia,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
BERRAUTE, Ana,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
BERTONE, Rosana Andrea,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
BIANCHI SILVESTRE, Marcela,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
BIANCO, Fabiola,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
BIDEGAIN, Gloria,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
BONASSO, Miguel,Diálogo por Buenos Aires,Cdad. Aut. Bs. As.,AFIRMATIVO
BRUE, Daniel Agustín,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
CALCHAQUI, María Adela,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
CALZA, Nelio Higinio,Frente para la Victoria - PJ,Entre Ríos,AFIRMATIVO
CANELA, Susana Mercedes,Frente para la Victoria - PJ,Salta,AFIRMATIVO
CANTERO GUTIERREZ, Alberto,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
CARLOTTO, Remo,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CARMONA, María Araceli,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
CASELLES, Graciela María,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
CEJAS, Jorge Alberto,Frente para la Victoria - PJ,Rio Negro,AFIRMATIVO
CESAR, Nora,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CHIQUICHANO, Rosa Laudelina,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
CIGOGNA, Luis Francisco Jorge,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CONTI, Diana Beatriz,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CORDOBA, José Manuel,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
CORDOBA, Stella Maris,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
COSCIA, Jorge Edmundo,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
CREMER de BUSTI, María Cristina,Frente para la Victoria - PJ,Entre Ríos,AFIRMATIVO
DAHER, Zulema Beatríz,Frente para la Victoria - PJ,Salta,AFIRMATIVO
DALLA FONTANA, Ariel,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
DAMILANO GRIVARELLO, Viviana,Frente para la Victoria - PJ,Chaco,AFIRMATIVO
DATO, Alfredo,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
DE LA ROSA, Maria Graciela,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
DEPETRI, Edgardo Fernando,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
DIAZ BANCALARI, José María,Peronista Federal,Buenos Aires,AFIRMATIVO
DIAZ ROIG, Juan Carlos,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
DIAZ, Susana Eladia,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
DOVENA, Miguel Dante,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
ERRO, Norberto Pedro,De la Concertación,Buenos Aires,AFIRMATIVO
FADEL, Patricia Susana,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
FERNANDEZ BASUALDO, Luis María,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
FERNANDEZ, Marcelo Omar,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
FERRA DE BARTOL, Margarita,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
FIOL, Paulina Esther,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
GALANTINI, Eduardo,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
GARCIA de MORENO, Eva,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
GARCIA, Irma Adriana,Frente para la Victoria - PJ,La Pampa,AFIRMATIVO
GARCIA, Maria Teresa,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
GENEM, Susana Amanda,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
GIOJA, Juan Carlos,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
GODOY, Ruperto Eduardo,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
GONZALEZ, Juan Dante,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
GONZALEZ, Nancy Susana,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
GULLO, Juan Carlos Dante,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
HEREDIA, Arturo Miguel,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
HERRERA, Griselda Noemí,Frente para la Victoria - PJ,La Rioja,AFIRMATIVO
HERRERA, José Alberto,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
IBARRA, Vilma Lidia,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
ILARREGUI, Luis Alfredo,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
IRRAZABAL, Juan Manuel,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
ITURRIETA, Miguel Angel,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
KAKUBUR, Emilio,Dignidad Peronista,Misiones,AFIRMATIVO
KATZ, Daniel,De la Concertación,Buenos Aires,AFIRMATIVO
KORENFELD, Liliana,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
KUNKEL, Carlos Miguel,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
LANDAU, Jorge Alberto,Peronista Federal,Buenos Aires,AFIRMATIVO
LEGUIZAMON, María Laura,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
LEVERBERG, Stella Maris,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
LLERA, Timoteo,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
LOPEZ ARIAS, Marcelo Eduardo,Frente para la Victoria - PJ,Salta,AFIRMATIVO
LOPEZ, Ernesto Segundo,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
LOPEZ, Rafael,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
LORENZO BOROCOTO, Eduardo,Movimiento Independiente,Cdad. Aut. Bs. As.,AFIRMATIVO
LUNA de MARCOS, Ana Zulema,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
MARCO DEL PONT, Mercedes,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
MARCONATO, Gustavo Angel,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
MARTIARENA, Mario Humberto,Frente para la Victoria - PJ,Jujuy,AFIRMATIVO
MASSEI, Oscar Ermelindo,Frente para la Victoria - PJ,Neuquén,AFIRMATIVO
MOISES, María Carolina,Frente para la Victoria - PJ,Jujuy,AFIRMATIVO
MORANTE, Antonio,Frente para la Victoria - PJ,Chaco,AFIRMATIVO
MOREJON, Manuel Amor,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
MORENO, Carlos Julio,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
MORGADO, Claudio,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
MULLER, Mabel Hilda,Peronista Federal,Buenos Aires,AFIRMATIVO
OBEID, Jorge Alberto,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
OLIVA, Cristian,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
