ACCASTELLO, Eduardo,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
ACUÑA KUNZ, Juan,Union Cívica Radical,Santa Cruz,AFIRMATIVO
AGUERO, Elda Susana,Peronista Federal,Buenos Aires,AFIRMATIVO
ALARCON, María del Carmen,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
ALCHOURON, Guillermo Eduardo,Acción por la República,Buenos Aires,AFIRMATIVO
ALONSO, Gumersindo Federico,Partido Nuevo Contra la Corrupción,Córdoba,AFIRMATIVO
ALVAREZ RODRIGUEZ, Cristina,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
ALVAREZ, Juan José,Peronista Federal,Buenos Aires,AFIRMATIVO
ARGÜELLO, Jorge,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
ARNOLD, Eduardo Ariel,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
ARRIAGA, Julio Esteban,Frente para la Victoria - PJ,Rio Negro,AFIRMATIVO
ARTOLA, Isabel Amanda,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
AUGSBURGER, Silvia,Partido Socialista,Santa Fe,AFIRMATIVO
AZCOITI, Pedro José,Union Cívica Radical,Buenos Aires,AFIRMATIVO
BAIGORRI, Guillermo Francisco,Vida y Compromiso,San Juan,AFIRMATIVO
BALADRON, Manuel Justo,Frente para la Victoria - PJ,La Pampa,AFIRMATIVO
BARAGIOLA, Vilma Rosana,Union Cívica Radical,Buenos Aires,AFIRMATIVO
BARRIONUEVO, Luis,Peronista Federal,Catamarca,AFIRMATIVO
BEJARANO, Mario Fernando,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
BERRAUTE, Ana,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
BERTOL, Paula,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
BERTONE, Rosana Andrea,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
BIANCHI SILVESTRE, Marcela,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
BIANCO, Fabiola,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
BIELSA, Rafael,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
BINNER, Hermes,Partido Socialista,Santa Fe,AFIRMATIVO
BORSANI, Luis Gustavo,Union Cívica Radical,Mendoza,AFIRMATIVO
BOSCH, Irene Miriam,Convergencia,Misiones,AFIRMATIVO
BRILLO, José,Movimiento Popular Neuquino,Neuquén,AFIRMATIVO
BULLRICH, Esteban,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
BURZACO, Eugenio,Propuesta Republicana,Buenos Aires,AFIRMATIVO
CAMAÑO, Eduardo Oscar,Peronista Federal,Buenos Aires,AFIRMATIVO
CAMAÑO, Graciela,Peronista Federal,Buenos Aires,AFIRMATIVO
CAMBARERI, Fortunato Rafael,Union Cívica Radical,Chubut,AFIRMATIVO
CANELA, Susana Mercedes,Frente para la Victoria - PJ,Salta,AFIRMATIVO
CANTERO, Alberto,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
CANTEROS, Gustavo Jesús Adolfo,Proyecto Corrientes,Corrientes,AFIRMATIVO
CANTOS, José María,Frente para la Victoria - PJ,Santiago del Estero,AFIRMATIVO
CARLOTTO, Remo,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CARMONA, María Araceli,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
CASERIO, Carlos Alberto,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
CASSESE, Marina,Peronista Federal,Buenos Aires,AFIRMATIVO
CAVADINI, Eduardo,Frente para la Victoria - PJ,Jujuy,AFIRMATIVO
CESAR, Nora,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CHIACCHIO, Nora Alicia,Peronista Federal,Buenos Aires,AFIRMATIVO
CHIRONI, Fernando Gustavo,Union Cívica Radical,Rio Negro,AFIRMATIVO
CIGOGNA, Luis Francisco Jorge,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CITTADINI, Stella,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
COIRINI, Adriana Elsa,Peronista Federal,Buenos Aires,AFIRMATIVO
COLLANTES, Genaro,Frente Cívico Social,Catamarca,AFIRMATIVO
COMELLI, Alicia Marcela,Movimiento Popular Neuquino,Neuquén,AFIRMATIVO
CONTI, Diana Beatriz,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
CORDOBA, José Manuel,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
CORDOBA, Stella Maris,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
CORNEJO, Alfredo Victor,Union Cívica Radical,Mendoza,AFIRMATIVO
COSCIA, Jorge Edmundo,Frente para la Victoria - PJ,Cdad. Aut. Bs. As.,AFIRMATIVO
CUEVAS, Hugo Oscar,Union Cívica Radical,Rio Negro,AFIRMATIVO
DAHER, Zulema Beatríz,Frente para la Victoria - PJ,Salta,AFIRMATIVO
DALLA FONTANA, Ariel,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
DAUD, Jorge Carlos,Frente para la Victoria - PJ,Entre Ríos,AFIRMATIVO
DAZA, Héctor Rubén,Frente para la Victoria - PJ,Jujuy,AFIRMATIVO
DE BERNARDI, Eduardo,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
DE BRASI, Marta Susana,Proyecto Social Alternativo,Cdad. Aut. Bs. As.,AFIRMATIVO
DE LA BARRERA, Guillermo,Frente para la Victoria - PJ,Catamarca,AFIRMATIVO
DE LA ROSA, Maria Graciela,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
DE MARCHI, Omar,Demócrata de Mendoza,Mendoza,AFIRMATIVO
DE NARVAEZ, Francisco,Peronista Federal,Buenos Aires,AFIRMATIVO
DEL RICCIO, Ana María del Carmen,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
DELICH, Fancisco,Partido Nuevo Contra la Corrupción,Córdoba,AFIRMATIVO
DELLEPIANE, Carlos Francisco,Frente Popular Bonaerense,Buenos Aires,AFIRMATIVO
DEPETRI, Edgardo Fernando,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
DI LANDRO, Oscar Jorge,Peronista Federal,Buenos Aires,AFIRMATIVO
DI POLLINA, Eduardo Alfredo,Partido Socialista,Santa Fe,AFIRMATIVO
di TULLIO, Juliana,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
DIAZ BANCALARI, José María,Peronista Federal,Buenos Aires,AFIRMATIVO
DIAZ ROIG, Juan Carlos,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
DIAZ, Susana Eladia,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
DOGA, María Nélida,Peronista Federal,Buenos Aires,AFIRMATIVO
DOVENA, Miguel Dante,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
ELIZONDO, Dante,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
ESTEBAN, Silvia Graciela,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
FADEL, Patricia Susana,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
FERNANDEZ, Alfredo Cesar,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
FERRA DE BARTOL, Margarita,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
FERRI, Gustavo Enrique,Peronista Federal,Buenos Aires,AFIRMATIVO
FERRIGNO, Santiago,Frente para la Victoria - PJ,La Pampa,AFIRMATIVO
FERRO, Francisco José,Union Cívica Radical,Buenos Aires,AFIRMATIVO
FIGUEROA, José Oscar,Frente para la Victoria - PJ,Santiago del Estero,AFIRMATIVO
FIOL, Paulina Esther,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
FRANCO, Hugo Alberto,Frente Popular Bonaerense,Buenos Aires,AFIRMATIVO
GALANTINI, Eduardo,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
GALLO, Daniel Oscar,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
GARCIA de MORENO, Eva,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
GARCIA, Maria Teresa,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
GARIN de TULA, Lucia,Frente Cívico Social,Catamarca,AFIRMATIVO
GARRIDO ARCEO, Jorge Antonio,Frente Popular Bonaerense,Buenos Aires,AFIRMATIVO
GENEM, Susana Amanda,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
GIACOMINO, Daniel,Partido Nuevo Contra la Corrupción,Córdoba,AFIRMATIVO
GINZBURG, Nora,Propuesta Republicana,Cdad. Aut. Bs. As.,AFIRMATIVO
GIOJA, Juan Carlos,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
GIORGETTI, Jorge Raul,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
GIUBERGIA, Miguel Angel,Union Cívica Radical,Jujuy,AFIRMATIVO
GIUDICI, Silvana Myriam,Union Cívica Radical,Cdad. Aut. Bs. As.,AFIRMATIVO
GODOY, Ruperto Eduardo,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
GONZALEZ, Jorge Pedro,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
GUTIERREZ, Francisco Virgilio,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
GUTIERREZ, Graciela Beatriz,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
HEREDIA, Arturo Miguel,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
HERNANDEZ, Cinthya Gabriela,Union Cívica Radical,Rio Negro,AFIRMATIVO
HERRERA, Alberto,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
HERRERA, Griselda Noemí,Frente para la Victoria - PJ,La Rioja,AFIRMATIVO
ILARREGUI, Luis Alfredo,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
